run,type,module,name,attrname,attrvalue,value
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.gateway.checkFreshness,true,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.gateway.checkDuplicate,true,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.gateway.duplicateMethod,"""set""",
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.gateway.bloomBits,16384,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.gateway.bloomHashes,3,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.gateway.sbfBits,16384,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.gateway.sbfHashes,3,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.gateway.sbfDecay,0.02,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.fakeNode.enabled,false,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.fakeNode.attackMode,1,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.fakeNode.replayInterval,2.5s,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.fakeNode.validMac,true,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.fakeNode.replayId,100000,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.fakeNode.replayTsUs,500000,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.fakeNode.dupBurstLen,4,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.fakeNode.dupBurstGap,200ms,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,**.fakeNode.outOfOrderJitter,80ms,
Attack50_bloom-0-20250914-01:27:57-67860,config,,,sim-time-limit,10s,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,configname,Attack50_bloom,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,datetime,20250914-01:27:57,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,datetimef,20250914-012757,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,experiment,Attack50_bloom,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,inifile,run_record.ini,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,iterationvars,,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,iterationvarsd,,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,iterationvarsf,,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,measurement,,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,network,ned.LightIoTNetwork,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,processid,67859,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,repetition,0,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,replication,#0,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,resultdir,results,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,runnumber,0,
Attack50_bloom-0-20250914-01:27:57-67859,runattr,,,seedset,123,
Attack50_bloom-0-20250914-01:27:57-67859,config,,,**.gateway.batteryInit_mJ,10000,
Attack50_bloom-0-20250914-01:27:57-67859,config,,,**.gateway.stageOrder,"""FHB""",
Attack50_bloom-0-20250914-01:27:57-67859,config,,,**.result-recording-modes,all,
Attack50_bloom-0-20250914-01:27:57-67859,config,,,**.scalar-recording,true,
Attack50_bloom-0-20250914-01:27:57-67859,config,,,**.vector-recording,true,
Attack50_bloom-0-20250914-01:27:57-67859,config,,,output-scalar-file,results/perms_attack50/FHB.sca,
Attack50_bloom-0-20250914-01:27:57-67859,config,,,output-vector-file,results/perms_attack50/FHB.vec,
Attack50_bloom-0-20250914-01:27:57-67859,config,,,record-eventlog,false,
Attack50_bloom-0-20250914-01:27:57-67859,config,,,extends,Attack50_record,
Attack50_bloom-0-20250914-01:27:57-67859,config,,,**.gateway.duplicateMethod,"""bloom""",
Attack50_bloom-0-20250914-01:27:57-67859,config,,,network,ned.LightIoTNetwork,
Attack50_bloom-0-20250914-01:27:57-67859,config,,,LightIoTNetwork.numSensorNodes,50,
Attack50_bloom-0-20250914-01:27:57-67859,config,,,**.sensor[*].mode,"""Secure""",
