run,repetition,module,name,value
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[25],Sensor_EnergyRemaining_mJ,4820
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[26],Sensor_EnergyRemaining_mJ,4820
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[27],Sensor_EnergyRemaining_mJ,4820
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[28],Sensor_EnergyRemaining_mJ,4800
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[29],Sensor_EnergyRemaining_mJ,4800
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[30],Sensor_EnergyRemaining_mJ,4820
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[31],Sensor_EnergyRemaining_mJ,4800
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[32],Sensor_EnergyRemaining_mJ,4820
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[33],Sensor_EnergyRemaining_mJ,4820
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[34],Sensor_EnergyRemaining_mJ,4820
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[35],Sensor_EnergyRemaining_mJ,4820
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[36],Sensor_EnergyRemaining_mJ,4820
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[37],Sensor_EnergyRemaining_mJ,4800
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[38],Sensor_EnergyRemaining_mJ,4800
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[39],Sensor_EnergyRemaining_mJ,4820
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[40],Sensor_EnergyRemaining_mJ,4800
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[41],Sensor_EnergyRemaining_mJ,4800
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[42],Sensor_EnergyRemaining_mJ,4800
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[43],Sensor_EnergyRemaining_mJ,4800
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[44],Sensor_EnergyRemaining_mJ,4800
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[45],Sensor_EnergyRemaining_mJ,4820
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[46],Sensor_EnergyRemaining_mJ,4800
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[47],Sensor_EnergyRemaining_mJ,4800
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[48],Sensor_EnergyRemaining_mJ,4800
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.sensor[49],Sensor_EnergyRemaining_mJ,4820
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.gateway,GW_Received,480
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.gateway,GW_Forwarded,477
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.gateway,GW_Dropped,3
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.gateway,GW_Dropped_HMAC,3
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.gateway,GW_Dropped_Stale,2
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.gateway,GW_Dropped_Duplicate,3
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.gateway,GW_BatteryRemaining_mJ,215
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.cloud,Cloud_TotalReceived,477
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.cloud,Cloud_AvgDelay_s,0.00099999906616352
Attack50_record-0-20250829-01:44:00-80571,0,LightIoTNetwork.fakeNode,Fake_AttacksSent,3
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[0],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[1],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[2],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[3],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[4],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[5],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[6],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[7],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[8],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[9],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[10],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[11],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[12],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[13],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[14],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[15],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[16],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[17],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[18],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[19],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[20],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[21],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[22],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[23],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[24],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[25],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[26],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[27],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[28],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[29],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[30],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[31],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[32],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[33],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[34],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[35],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[36],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[37],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[38],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[39],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[40],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[41],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[42],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[43],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[44],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[45],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[46],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[47],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[48],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.sensor[49],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.gateway,GW_Received,471
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.gateway,GW_Forwarded,468
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.gateway,GW_Dropped,3
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.gateway,GW_Dropped_HMAC,3
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.gateway,GW_Dropped_Stale,2
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.gateway,GW_Dropped_Duplicate,3
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.gateway,GW_BatteryRemaining_mJ,305
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.cloud,Cloud_TotalReceived,468
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.cloud,Cloud_AvgDelay_s,0.0010000039831197
Attack50_window3s_record-0-20250829-01:44:00-80921,0,LightIoTNetwork.fakeNode,Fake_AttacksSent,3
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[0],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[1],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[2],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[3],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[4],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[5],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[6],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[7],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[8],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[9],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[10],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[11],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[12],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[13],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[14],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[15],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[16],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[17],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[18],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[19],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[20],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[21],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[22],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[23],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[24],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[25],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[26],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[27],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[28],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[29],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[30],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[31],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[32],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[33],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[34],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[35],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[36],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[37],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[38],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[39],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[40],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[41],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[42],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[43],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[44],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[45],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[46],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[47],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[48],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.sensor[49],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.gateway,GW_Received,478
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.gateway,GW_Forwarded,475
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.gateway,GW_Dropped,3
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.gateway,GW_Dropped_HMAC,3
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.gateway,GW_Dropped_Stale,2
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.gateway,GW_Dropped_Duplicate,3
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.gateway,GW_BatteryRemaining_mJ,235
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.cloud,Cloud_TotalReceived,475
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.cloud,Cloud_AvgDelay_s,0.00099998797647579
Attack50_window3s_record-0-20250829-01:44:01-81005,0,LightIoTNetwork.fakeNode,Fake_AttacksSent,3
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[0],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[1],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[2],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[3],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[4],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[5],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[6],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[7],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[8],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[9],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[10],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[11],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[12],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[13],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[14],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[15],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[16],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[17],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[18],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[19],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[20],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[21],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[22],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[23],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[24],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[25],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[26],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[27],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[28],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[29],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[30],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[31],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[32],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[33],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[34],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[35],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[36],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[37],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[38],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[39],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[40],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[41],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[42],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[43],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[44],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[45],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[46],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[47],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[48],Sensor_EnergyRemaining_mJ,4800
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.sensor[49],Sensor_EnergyRemaining_mJ,4820
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.gateway,GW_Received,480
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.gateway,GW_Forwarded,477
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.gateway,GW_Dropped,3
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.gateway,GW_Dropped_HMAC,3
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.gateway,GW_Dropped_Stale,2
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.gateway,GW_Dropped_Duplicate,3
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.gateway,GW_BatteryRemaining_mJ,215
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.cloud,Cloud_TotalReceived,477
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.cloud,Cloud_AvgDelay_s,0.00099999906616352
Attack50_window3s_record-0-20250829-01:44:01-81090,0,LightIoTNetwork.fakeNode,Fake_AttacksSent,3
Attack5_record-0-20250829-01:43:58-79885,0,LightIoTNetwork.sensor[0],Sensor_EnergyRemaining_mJ,4820
Attack5_record-0-20250829-01:43:58-79885,0,LightIoTNetwork.sensor[1],Sensor_EnergyRemaining_mJ,4820
Attack5_record-0-20250829-01:43:58-79885,0,LightIoTNetwork.sensor[2],Sensor_EnergyRemaining_mJ,4820
Attack5_record-0-20250829-01:43:58-79885,0,LightIoTNetwork.sensor[3],Sensor_EnergyRemaining_mJ,4820
Attack5_record-0-20250829-01:43:58-79885,0,LightIoTNetwork.sensor[4],Sensor_EnergyRemaining_mJ,4820
Attack5_record-0-20250829-01:43:58-79885,0,LightIoTNetwork.gateway,GW_Received,48
Attack5_record-0-20250829-01:43:58-79885,0,LightIoTNetwork.gateway,GW_Forwarded,45
Attack5_record-0-20250829-01:43:58-79885,0,LightIoTNetwork.gateway,GW_Dropped,3
