run,repetition,module,name,value,filebase
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[19],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[20],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[21],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[22],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[23],Sensor_EnergyRemaining_mJ,4600,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[24],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[25],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[26],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[27],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[28],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[29],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[30],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[31],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[32],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[33],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[34],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[35],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[36],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[37],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[38],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[39],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[40],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[41],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[42],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[43],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[44],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[45],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[46],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[47],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[48],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.sensor[49],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,totalAccepted,927,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,totalDroppedHmac,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,totalDroppedReplay,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,totalDroppedDup,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,goodput,92.7,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,bloomFP,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,bloomCallsPerK,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,bloomQueriesTotal,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,bloomInsertsTotal,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,energyGW_mJ,4635,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,energyPerMsg_mJ,5,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,workAvg_units,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,workH_count,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,workF_count,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,workB_count,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,stageOrderId,1,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.gateway,mismatchCounter,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.cloud,Cloud_TotalReceived,927,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.cloud,Cloud_AvgDelay_s,-3.4308069039914e-09,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.fakeNode,Fake_AttacksSent,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.fakeNode,Fake_ValidReplaysSent,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.fakeNode,Fake_DupMsgsSent,0,NoSec50_record_s102
NoSec50_record-0-20250915-22:43:50-99404,0,LightIoTNetwork.fakeNode,Fake_Bursts,0,NoSec50_record_s102
run,repetition,module,name,value,filebase
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[0],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[1],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[2],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[3],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[4],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[5],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[6],Sensor_EnergyRemaining_mJ,4600,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[7],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[8],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[9],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[10],Sensor_EnergyRemaining_mJ,4600,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[11],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[12],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[13],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[14],Sensor_EnergyRemaining_mJ,4600,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[15],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[16],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[17],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[18],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.sensor[19],Sensor_EnergyRemaining_mJ,4660,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,totalAccepted,370,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,totalDroppedHmac,0,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,totalDroppedReplay,14,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,totalDroppedDup,0,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,goodput,37,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,bloomFP,0,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,bloomCallsPerK,0,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,bloomQueriesTotal,0,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,bloomInsertsTotal,0,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,energyGW_mJ,3770,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,energyPerMsg_mJ,10.189189189189,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,workAvg_units,2.9635416666667,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,workH_count,384,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,workF_count,384,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,workB_count,370,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,stageOrderId,1,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.gateway,mismatchCounter,0,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.cloud,Cloud_TotalReceived,370,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.cloud,Cloud_AvgDelay_s,0.0066476732848784,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.fakeNode,Fake_AttacksSent,15,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.fakeNode,Fake_ValidReplaysSent,15,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.fakeNode,Fake_DupMsgsSent,12,Attack20_record_s105
Attack20_record-0-20250915-22:43:51-99459,0,LightIoTNetwork.fakeNode,Fake_Bursts,3,Attack20_record_s105
run,repetition,module,name,value,filebase
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[0],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[1],Sensor_EnergyRemaining_mJ,4600,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[2],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[3],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[4],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[5],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[6],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[7],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[8],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[9],Sensor_EnergyRemaining_mJ,4660,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[10],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[11],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[12],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[13],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[14],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[15],Sensor_EnergyRemaining_mJ,4620,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[16],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[17],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[18],Sensor_EnergyRemaining_mJ,4640,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.sensor[19],Sensor_EnergyRemaining_mJ,4600,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,totalAccepted,374,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,totalDroppedHmac,0,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,totalDroppedReplay,14,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,totalDroppedDup,0,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,goodput,37.4,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,bloomFP,0,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,bloomCallsPerK,0,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,bloomQueriesTotal,0,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,bloomInsertsTotal,0,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,energyGW_mJ,3810,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,energyPerMsg_mJ,10.187165775401,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,workAvg_units,2.9639175257732,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,workH_count,388,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,workF_count,388,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,workB_count,374,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,stageOrderId,1,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.gateway,mismatchCounter,0,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.cloud,Cloud_TotalReceived,374,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.cloud,Cloud_AvgDelay_s,0.0066788422341203,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.fakeNode,Fake_AttacksSent,15,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.fakeNode,Fake_ValidReplaysSent,15,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.fakeNode,Fake_DupMsgsSent,12,Attack20_record_s104
Attack20_record-0-20250915-22:43:51-99450,0,LightIoTNetwork.fakeNode,Fake_Bursts,3,Attack20_record_s104
run,repetition,module,name,value,filebase
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[0],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[1],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[2],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[3],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[4],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[5],Sensor_EnergyRemaining_mJ,4600,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[6],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[7],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[8],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[9],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[10],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[11],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[12],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[13],Sensor_EnergyRemaining_mJ,4600,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[14],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[15],Sensor_EnergyRemaining_mJ,4660,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[16],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[17],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[18],Sensor_EnergyRemaining_mJ,4600,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[19],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[20],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[21],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[22],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[23],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[24],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[25],Sensor_EnergyRemaining_mJ,4600,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[26],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[27],Sensor_EnergyRemaining_mJ,4660,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[28],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[29],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[30],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[31],Sensor_EnergyRemaining_mJ,4660,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[32],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[33],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[34],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[35],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[36],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[37],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[38],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[39],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[40],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[41],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[42],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[43],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[44],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[45],Sensor_EnergyRemaining_mJ,4660,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[46],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[47],Sensor_EnergyRemaining_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[48],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.sensor[49],Sensor_EnergyRemaining_mJ,4640,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,totalAccepted,924,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,totalDroppedHmac,0,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,totalDroppedReplay,0,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,totalDroppedDup,0,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,goodput,92.4,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,bloomFP,0,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,bloomCallsPerK,0,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,bloomQueriesTotal,0,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,bloomInsertsTotal,0,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,energyGW_mJ,4620,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,energyPerMsg_mJ,5,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,workAvg_units,0,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,workH_count,0,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,workF_count,0,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,workB_count,0,NoSec50_record_s103
NoSec50_record-0-20250915-22:43:51-99414,0,LightIoTNetwork.gateway,stageOrderId,1,NoSec50_record_s103
